,participant,F0semitoneFrom27.5Hz_sma3nz_amean_x,F0semitoneFrom27.5Hz_sma3nz_stddevNorm_x,F0semitoneFrom27.5Hz_sma3nz_percentile20.0_x,F0semitoneFrom27.5Hz_sma3nz_percentile50.0_x,F0semitoneFrom27.5Hz_sma3nz_percentile80.0_x,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2_x,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope_x,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope_x,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope_x,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope_x,loudness_sma3_amean_x,loudness_sma3_stddevNorm_x,loudness_sma3_percentile20.0_x,loudness_sma3_percentile50.0_x,loudness_sma3_percentile80.0_x,loudness_sma3_pctlrange0-2_x,loudness_sma3_meanRisingSlope_x,loudness_sma3_stddevRisingSlope_x,loudness_sma3_meanFallingSlope_x,loudness_sma3_stddevFallingSlope_x,spectralFlux_sma3_amean_x,spectralFlux_sma3_stddevNorm_x,mfcc1_sma3_amean_x,mfcc1_sma3_stddevNorm_x,mfcc2_sma3_amean_x,mfcc2_sma3_stddevNorm_x,mfcc3_sma3_amean_x,mfcc3_sma3_stddevNorm_x,mfcc4_sma3_amean_x,mfcc4_sma3_stddevNorm_x,jitterLocal_sma3nz_amean_x,jitterLocal_sma3nz_stddevNorm_x,shimmerLocaldB_sma3nz_amean_x,shimmerLocaldB_sma3nz_stddevNorm_x,HNRdBACF_sma3nz_amean_x,HNRdBACF_sma3nz_stddevNorm_x,logRelF0-H1-H2_sma3nz_amean_x,logRelF0-H1-H2_sma3nz_stddevNorm_x,logRelF0-H1-A3_sma3nz_amean_x,logRelF0-H1-A3_sma3nz_stddevNorm_x,F1frequency_sma3nz_amean_x,F1frequency_sma3nz_stddevNorm_x,F1bandwidth_sma3nz_amean_x,F1bandwidth_sma3nz_stddevNorm_x,F1amplitudeLogRelF0_sma3nz_amean_x,F1amplitudeLogRelF0_sma3nz_stddevNorm_x,F2frequency_sma3nz_amean_x,F2frequency_sma3nz_stddevNorm_x,F2bandwidth_sma3nz_amean_x,F2bandwidth_sma3nz_stddevNorm_x,F2amplitudeLogRelF0_sma3nz_amean_x,F2amplitudeLogRelF0_sma3nz_stddevNorm_x,F3frequency_sma3nz_amean_x,F3frequency_sma3nz_stddevNorm_x,F3bandwidth_sma3nz_amean_x,F3bandwidth_sma3nz_stddevNorm_x,F3amplitudeLogRelF0_sma3nz_amean_x,F3amplitudeLogRelF0_sma3nz_stddevNorm_x,alphaRatioV_sma3nz_amean_x,alphaRatioV_sma3nz_stddevNorm_x,hammarbergIndexV_sma3nz_amean_x,hammarbergIndexV_sma3nz_stddevNorm_x,slopeV0-500_sma3nz_amean_x,slopeV0-500_sma3nz_stddevNorm_x,slopeV500-1500_sma3nz_amean_x,slopeV500-1500_sma3nz_stddevNorm_x,spectralFluxV_sma3nz_amean_x,spectralFluxV_sma3nz_stddevNorm_x,mfcc1V_sma3nz_amean_x,mfcc1V_sma3nz_stddevNorm_x,mfcc2V_sma3nz_amean_x,mfcc2V_sma3nz_stddevNorm_x,mfcc3V_sma3nz_amean_x,mfcc3V_sma3nz_stddevNorm_x,mfcc4V_sma3nz_amean_x,mfcc4V_sma3nz_stddevNorm_x,alphaRatioUV_sma3nz_amean_x,hammarbergIndexUV_sma3nz_amean_x,slopeUV0-500_sma3nz_amean_x,slopeUV500-1500_sma3nz_amean_x,spectralFluxUV_sma3nz_amean_x,loudnessPeaksPerSec_x,VoicedSegmentsPerSec_x,MeanVoicedSegmentLengthSec_x,StddevVoicedSegmentLengthSec_x,MeanUnvoicedSegmentLength_x,StddevUnvoicedSegmentLength_x,equivalentSoundLevel_dBp_x,F0semitoneFrom27.5Hz_sma3nz_amean_y,F0semitoneFrom27.5Hz_sma3nz_stddevNorm_y,F0semitoneFrom27.5Hz_sma3nz_percentile20.0_y,F0semitoneFrom27.5Hz_sma3nz_percentile50.0_y,F0semitoneFrom27.5Hz_sma3nz_percentile80.0_y,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2_y,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope_y,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope_y,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope_y,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope_y,loudness_sma3_amean_y,loudness_sma3_stddevNorm_y,loudness_sma3_percentile20.0_y,loudness_sma3_percentile50.0_y,loudness_sma3_percentile80.0_y,loudness_sma3_pctlrange0-2_y,loudness_sma3_meanRisingSlope_y,loudness_sma3_stddevRisingSlope_y,loudness_sma3_meanFallingSlope_y,loudness_sma3_stddevFallingSlope_y,spectralFlux_sma3_amean_y,spectralFlux_sma3_stddevNorm_y,mfcc1_sma3_amean_y,mfcc1_sma3_stddevNorm_y,mfcc2_sma3_amean_y,mfcc2_sma3_stddevNorm_y,mfcc3_sma3_amean_y,mfcc3_sma3_stddevNorm_y,mfcc4_sma3_amean_y,mfcc4_sma3_stddevNorm_y,jitterLocal_sma3nz_amean_y,jitterLocal_sma3nz_stddevNorm_y,shimmerLocaldB_sma3nz_amean_y,shimmerLocaldB_sma3nz_stddevNorm_y,HNRdBACF_sma3nz_amean_y,HNRdBACF_sma3nz_stddevNorm_y,logRelF0-H1-H2_sma3nz_amean_y,logRelF0-H1-H2_sma3nz_stddevNorm_y,logRelF0-H1-A3_sma3nz_amean_y,logRelF0-H1-A3_sma3nz_stddevNorm_y,F1frequency_sma3nz_amean_y,F1frequency_sma3nz_stddevNorm_y,F1bandwidth_sma3nz_amean_y,F1bandwidth_sma3nz_stddevNorm_y,F1amplitudeLogRelF0_sma3nz_amean_y,F1amplitudeLogRelF0_sma3nz_stddevNorm_y,F2frequency_sma3nz_amean_y,F2frequency_sma3nz_stddevNorm_y,F2bandwidth_sma3nz_amean_y,F2bandwidth_sma3nz_stddevNorm_y,F2amplitudeLogRelF0_sma3nz_amean_y,F2amplitudeLogRelF0_sma3nz_stddevNorm_y,F3frequency_sma3nz_amean_y,F3frequency_sma3nz_stddevNorm_y,F3bandwidth_sma3nz_amean_y,F3bandwidth_sma3nz_stddevNorm_y,F3amplitudeLogRelF0_sma3nz_amean_y,F3amplitudeLogRelF0_sma3nz_stddevNorm_y,alphaRatioV_sma3nz_amean_y,alphaRatioV_sma3nz_stddevNorm_y,hammarbergIndexV_sma3nz_amean_y,hammarbergIndexV_sma3nz_stddevNorm_y,slopeV0-500_sma3nz_amean_y,slopeV0-500_sma3nz_stddevNorm_y,slopeV500-1500_sma3nz_amean_y,slopeV500-1500_sma3nz_stddevNorm_y,spectralFluxV_sma3nz_amean_y,spectralFluxV_sma3nz_stddevNorm_y,mfcc1V_sma3nz_amean_y,mfcc1V_sma3nz_stddevNorm_y,mfcc2V_sma3nz_amean_y,mfcc2V_sma3nz_stddevNorm_y,mfcc3V_sma3nz_amean_y,mfcc3V_sma3nz_stddevNorm_y,mfcc4V_sma3nz_amean_y,mfcc4V_sma3nz_stddevNorm_y,alphaRatioUV_sma3nz_amean_y,hammarbergIndexUV_sma3nz_amean_y,slopeUV0-500_sma3nz_amean_y,slopeUV500-1500_sma3nz_amean_y,spectralFluxUV_sma3nz_amean_y,loudnessPeaksPerSec_y,VoicedSegmentsPerSec_y,MeanVoicedSegmentLengthSec_y,StddevVoicedSegmentLengthSec_y,MeanUnvoicedSegmentLength_y,StddevUnvoicedSegmentLength_y,equivalentSoundLevel_dBp_y,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,SEX,AGE,EDLEV,Corsi_UBS,Corsi_UBSR,Corsi_UBSF,Corsi_UBSA,Corsi_UBSP,Inhib_MRZ,Inhib_DELAY,Inhib_RDIFF,Inhib_FA,Inhib_VP,Nbn_TR,Nbn_VP,Nbn_FA,Nbn_TRZ,Nbn_FAZ,Nvlt_SUMRJ,Nvlt_SUMFJ,Nvlt_SUMD,Nvlt_BT,Spm_GS,Spm_BT,Stroop_DRTF13,Stroop_DRTF24,Stroop_DRTF34,Stroop_SumFF1,Stroop_SumFF2,stroop_SumFF3,stroop_SumFF4,stroop_BT,tmt_BTA,tmt_BTB,tmt_DSCORE,tmt_QSCORE,tmt_FA,tmt_FB,tol_COR,tol_SOL,tol_RB1,tol_RB2,tol_RB3,tol_RB4,wafg_SN1,wafg_NR1,wafg_LMRTC1,wafg_SN2,wafg_NR2,wafg_LMRTC2,wafr_LMRTU,wafr_MRR,wafr_LMRTR,wafr_MFR,wafr_LMRTF,wafr_LMSSIG,wafr_LMLSIG,wafr_F,psy_mack_miss,psy_mack_falseal,psy_sim_err_comp,psy_sim_err_incomp,psy_wcst_err,psy_wcst_persv,psy_wcst_nonpersv,psy_wcst_timeout,psy_sw_err,psy_sw_timeout,psy_sw_err_incong,cortisol,estradiol,progesteron,testosteron
0,s_001,32.586926,0.24151886,33.38452,35.31781,37.053047,3.6685257,591.15894,725.31573,104.29947,153.75452,0.26651767,0.4078483,0.17124589,0.24043325,0.34013382,0.16888793,2.3093684,1.8933649,1.3125825,0.99935967,0.07495214,0.6613526,21.235746,0.42866635,2.670939,3.084738,2.857424,3.2122533,7.712386,1.2442174,0.034724537,2.2551806,0.9874053,0.6403435,5.819362,1.0771185,6.0269127,2.748943,19.9792,0.7063463,644.1733,0.3747536,1335.6659,0.16284186,-96.98521,-0.9036257,1625.7942,0.1705829,1113.2205,0.2467758,-91.74929,-0.8897128,2644.5923,0.13036945,1010.96594,0.32663256,-96.074974,-0.8143161,-14.522325,-0.4751022,26.427664,0.30452,0.005786672,4.9672914,-0.011479217,-0.91483974,0.09094385,0.6065925,26.246235,0.27668592,4.697376,1.9187578,2.9377372,3.6099865,5.2377667,1.9733272,-6.1848607,15.742665,-0.028094046,0.0010486713,0.049719542,2.053402,2.4138966,0.24215469,0.25200582,0.14973277,0.16531548,-42.29302,36.796795,0.12898467,36.512608,37.6272,39.542248,3.0296402,252.47644,385.79388,208.21074,461.7491,0.28427893,0.5015524,0.1641976,0.24168772,0.38084525,0.21664765,3.4850144,2.302144,1.9563074,1.4070215,0.07359858,0.7354038,19.461555,0.49013537,-2.188991,-4.00632,-0.59031355,-14.741618,2.9133098,3.6089976,0.027428621,2.0934746,1.0125995,0.69740546,7.440635,0.6877893,6.7629757,1.2936757,20.92852,0.4085746,631.76105,0.34117347,1354.1335,0.16590375,-117.710335,-0.78988063,1615.6685,0.14894485,1124.665,0.31494504,-106.50596,-0.8306213,2637.1106,0.11228942,985.202,0.46409354,-110.06535,-0.7723502,-12.850881,-0.5260059,24.24317,0.33249158,0.027162353,0.9082721,-0.014437063,-0.7433429,0.1004353,0.58870316,26.508108,0.25720823,-0.8464155,-12.934399,-0.66985047,-15.822947,-2.8685567,-3.526514,-3.8161988,13.560042,-0.015791155,0.0026169755,0.04479092,2.411379,1.6014235,0.3140972,0.22797544,0.30888888,0.42403638,-42.843693,33.82441,0.20524868,33.657436,35.205757,37.40093,3.7434921,555.8732,698.62933,116.616776,210.02962,0.3937529,0.82824147,0.11710885,0.28546238,0.62682366,0.50971484,7.09551,5.546599,4.9484253,4.0671473,0.1617466,1.5822968,17.582407,0.80721074,4.696345,2.493802,9.817848,1.2583704,3.4953544,3.6405616,0.03153076,2.4218674,1.0044864,0.9666467,7.651661,0.8309027,7.966936,2.906563,20.319069,1.1032538,610.2243,0.33223534,1293.036,0.18377586,-114.0818,-0.78730637,1669.1696,0.16285075,972.1371,0.40465117,-113.014015,-0.7398328,2676.3374,0.10697245,939.1538,0.4593213,-115.04755,-0.7070445,-17.236872,-0.5711662,26.530136,0.39549175,0.035664015,1.2715219,-0.0193084,-0.6968894,0.23298965,1.1769586,27.745499,0.40392226,6.5169306,2.0918508,11.74934,1.2560377,-1.8957413,-7.592586,-5.011838,13.353409,-0.017331423,-0.00069049257,0.08848724,1.9700657,2.1804361,0.2211162,0.21263051,0.22143081,0.3859686,-32.18281,2,20,4,6,12,4,0,2,0.503,0.333,0.17,13,2,11,3,4,0.892,1.025,36,12,24,108,28,655,0.246,0.307,0.043,1,5,1,6,493,16.49,41.86,25.37,2.54,0,1,7,11,3,0,1,3,0,4,381,2,3,372,437,0,402,0,386,425,409,3,5,0,0,2,14,6,8,1,0,0,0,0.106,0.59,20.4,40.87
1,s_002,30.174871,0.20232496,26.6204,32.01938,34.116344,7.495945,324.2257,435.80206,113.469666,226.82729,0.32246515,0.4608333,0.1989283,0.2883662,0.41677183,0.21784353,3.7640336,2.621428,1.8373597,1.4657284,0.12175453,0.82160884,25.20824,0.34526592,2.2803254,3.659912,7.0838866,1.3014207,6.6310453,1.6049036,0.047445677,1.965677,1.223591,0.63901114,4.7801332,0.98295105,2.634439,4.8955984,20.442495,0.56464654,534.96265,0.40842432,1304.3267,0.15601954,-64.82409,-1.302746,1534.527,0.15715252,1051.205,0.2540699,-68.820755,-1.1199741,2526.8945,0.11442251,1011.68823,0.3577047,-73.13294,-1.0183047,-14.809374,-0.34651458,25.362217,0.25310126,0.011001766,2.5812514,-0.01587314,-0.7241116,0.14355244,0.72870207,28.902546,0.22872615,3.7650836,2.320583,8.180909,1.1919976,5.007426,2.2263217,-6.655627,16.241394,-0.020062836,0.00037648118,0.06329493,2.143405,2.0070682,0.3535548,0.36272416,0.1505726,0.24679805,-40.101658,32.659706,0.16716461,31.106789,33.566383,36.34469,5.2379,210.173,347.23102,106.05535,170.07832,0.34319103,0.5266451,0.18122166,0.30063236,0.471526,0.29030433,4.3119397,2.5178218,2.1755657,1.3772136,0.123293504,0.8094175,23.244614,0.41530022,-0.41382924,-22.645256,4.0367184,2.993993,1.6256869,6.524958,0.038648866,2.0773818,1.2133839,0.62112135,5.3064675,0.88597804,2.8293,4.0452213,17.778854,0.59913045,571.582,0.39228567,1320.6493,0.16372146,-81.133224,-1.1067592,1564.661,0.16888314,1053.0297,0.31580088,-79.873795,-1.0403885,2567.1604,0.11577335,947.0429,0.38136375,-83.36767,-0.96618354,-13.017454,-0.48178688,22.298134,0.35164556,0.026599383,1.0454535,-0.016856566,-0.59572434,0.15848005,0.64435333,28.120836,0.2577727,-0.14473441,-75.104706,5.8583927,2.3103864,-0.05360003,-215.6432,-5.5731716,13.81278,-0.010637969,-0.0034488947,0.054431397,2.378042,1.8569999,0.3484431,0.27665013,0.19692308,0.29206103,-39.44163,29.22717,0.26176536,20.665878,32.549454,34.23458,13.568703,345.75632,438.40482,150.00356,300.66605,0.5587234,0.8887243,0.17376086,0.38647172,0.86571103,0.6919502,12.494829,7.891345,9.922065,7.081539,0.2933803,1.1366493,22.480307,0.6030698,5.57937,2.2360494,14.500514,0.91847914,4.2540355,3.0502558,0.053662024,2.0009134,1.2613454,0.91637915,4.766117,1.324353,3.2835872,7.5380034,16.835634,1.3464247,503.57132,0.40912744,1229.465,0.18708935,-73.234985,-1.1859115,1527.3562,0.15944313,922.85156,0.3762472,-77.38987,-1.0202596,2556.0918,0.10282355,830.3958,0.48023507,-80.44609,-0.95295125,-15.49964,-0.50031453,24.655514,0.33814767,0.020181315,1.9476514,-0.015158839,-0.8428035,0.35622546,1.0103239,28.142267,0.38270465,5.4450192,2.388984,15.778109,0.9095207,2.6832733,5.2400026,-7.5620885,16.09915,-0.018171204,-0.0034249092,0.15664516,2.346745,2.8505702,0.23021053,0.25510955,0.10994777,0.14967152,-29.989264,2,25,4,7,14,7,0,1,0.361,0.183,0.178,21,0,9,5,7,0.796,0.817,36,4,32,88,28,543,0.244,0.132,-0.11,10,8,4,9,427,13.57,15.25,1.68,1.12,0,0,10,10,4,1,0,0,2,5,387,3,4,363,360,1,258,0,314,307,315,9,3,3,3,9,18,12,6,0,10,0,6,0.07,1.3,22.24,14.61
2,s_003,21.711077,0.12810953,20.553047,21.693792,23.133194,2.5801468,147.14087,194.32376,91.132484,146.22842,0.41885716,0.4936767,0.21840799,0.3876691,0.5690672,0.3506592,4.2615647,3.726634,1.6750146,1.6385216,0.26289064,0.6169726,32.9109,0.28304863,10.110662,0.87396383,10.214439,1.000401,12.108297,0.8842233,0.04327161,1.8240434,1.334643,0.5705447,1.6816634,2.0353587,5.569821,2.0105338,26.47134,0.39777663,496.57526,0.39578804,1338.6234,0.15392002,-32.646866,-1.7838671,1473.4565,0.16081397,1079.7776,0.2335635,-43.508575,-1.237304,2512.6072,0.10325199,953.4245,0.31258416,-50.19086,-1.0233154,-19.653502,-0.2692092,31.144524,0.19617349,-0.016062064,-1.9750865,-0.018127533,-0.64382446,0.28205892,0.56831926,34.475098,0.24815568,10.654327,0.8478235,10.699033,0.9948551,11.54238,0.9585244,-14.194128,25.889893,-0.051931232,-0.0027484575,0.116024874,0.9758733,1.3974932,0.62425256,1.0180168,0.082370825,0.106573455,-33.051304,22.284983,0.16479455,19.609943,22.207336,23.985512,4.3755684,145.64465,163.48508,88.743355,155.5097,0.43455812,0.5644134,0.2088911,0.38660145,0.6059402,0.39704913,5.57567,3.5847828,2.5829694,2.0868876,0.26982284,0.78583145,31.114262,0.32688415,7.5191154,1.24875,11.222954,1.0370383,11.482364,0.9750655,0.055673372,1.814582,1.3625512,0.57438046,1.4842906,2.3872435,8.879779,1.3704146,26.275763,0.4083823,527.4513,0.43648446,1326.7981,0.16268702,-28.076572,-1.8986154,1511.0999,0.1794905,1063.6263,0.23605745,-38.543404,-1.2708803,2551.81,0.107108414,941.96844,0.34633008,-44.294178,-1.0640565,-17.740925,-0.32374796,28.596863,0.2362661,-0.007948232,-4.948571,-0.01454835,-0.8859769,0.28703594,0.7432804,32.324753,0.29945704,8.066859,1.1715183,11.748229,1.013481,11.027111,1.0403885,-11.254,22.325237,-0.04602095,-0.00036407675,0.10218106,1.7446383,1.5011675,0.59488887,0.8631774,0.06417476,0.07403128,-32.748062,20.546656,0.17674391,18.590986,20.48574,22.538599,3.9476128,206.10783,279.1752,115.83366,243.05664,1.0158343,0.85638225,0.25750634,0.8208715,1.5813106,1.3238043,20.431784,12.801096,18.317865,13.662006,1.0266612,1.1351106,28.40694,0.60540247,8.903887,1.3372778,16.142797,0.79560536,13.139724,0.9857872,0.04046857,1.8739117,1.5829469,0.845437,1.3309834,3.632999,7.5177994,2.5318878,26.958754,0.5691562,465.4769,0.42029938,1269.5312,0.18829058,-65.04735,-1.2820361,1460.4662,0.16637501,962.6638,0.30042946,-74.84884,-1.0189558,2475.849,0.10545162,822.87115,0.3691707,-78.811325,-0.9356878,-18.910618,-0.36361134,28.016844,0.28976157,-0.008382868,-4.356439,-0.015998395,-0.8443457,1.2752761,0.9471255,35.26019,0.38640815,9.534163,1.1880945,18.492025,0.6896027,13.873062,1.0148711,-7.97192,16.390919,-0.017833637,-0.0042987033,0.4174248,2.6800895,2.527172,0.27154353,0.28280747,0.11913713,0.208534,-19.32592,1,27,5,6,10,5,0,2,0.463,0.175,0.288,20,5,5,9,30,1.052,0.717,22,4,18,130,32,541,0.191,0.104,-0.055,5,3,10,11,492,17.01,19.57,2.56,1.15,0,0,9,11,0,0,0,1,2,5,480,0,4,466,368,1,283,0,290,327,321,8,2,1,0,1,18,11,7,0,0,0,0,0.046,3.02,18.12,122.08
3,s_004,31.954258,0.25696376,26.361706,34.911713,37.018135,10.656429,358.11115,497.90924,108.610565,164.50644,0.3587278,0.42966512,0.22819081,0.33245546,0.45826548,0.23007467,2.83949,3.3835964,1.2933549,1.5064629,0.14335379,0.8808252,25.160324,0.3657911,1.8782274,4.2004886,4.2832203,2.0326717,6.121047,1.7611121,0.047219604,2.0712893,1.1700042,0.5709598,4.970679,1.1339811,4.945757,3.7666674,19.022562,0.86671126,542.47253,0.4232328,1306.2416,0.16792002,-63.690853,-1.2809228,1537.0956,0.15866981,1056.5851,0.24506798,-62.755817,-1.1275605,2532.7542,0.11426391,1003.9046,0.34225914,-67.37721,-1.0140878,-15.0383835,-0.3574116,25.599194,0.2541472,0.01801564,1.9099525,-0.013974633,-0.8444914,0.16282281,0.78883266,28.060822,0.28396654,3.4971533,2.1261437,4.7727795,1.91073,4.5919576,2.4376838,-5.9477143,15.660857,-0.020645488,0.00018149649,0.07908098,0.81336045,2.38381,0.31387413,0.39630446,0.10668459,0.13599999,-38.071472,30.890545,0.27688342,22.80254,34.299927,36.954727,14.152187,365.6644,523.67706,137.56909,246.1102,0.28356248,0.34003565,0.18951789,0.26715747,0.36604762,0.17652974,2.1685417,1.5987743,1.4727176,1.0998734,0.10060535,0.6357451,21.545378,0.41915348,0.903818,8.4695835,5.928985,1.3913224,12.685863,0.6130612,0.050820287,1.9212543,1.1179363,0.6458974,5.401906,1.1513473,6.7774444,2.9128394,17.066248,0.95707995,690.1752,0.4247493,1277.8438,0.20038219,-98.42224,-0.8781994,1665.7367,0.18125491,1075.0553,0.25710922,-92.708145,-0.874577,2699.883,0.12443497,987.1739,0.33019605,-96.732925,-0.80630773,-15.1,-0.42240572,27.517492,0.27829796,-4.919337e-05,-622.69653,-0.0050390833,-2.0249493,0.12632169,0.52026343,26.015621,0.31817746,4.165407,1.7009714,8.669402,0.9702856,11.908314,0.74392474,-5.407319,16.341967,-0.029116986,0.004670695,0.05994647,2.7003,2.8911376,0.20180768,0.26595291,0.1472093,0.1933971,-40.355743,33.117207,0.19720182,32.770348,35.23068,36.67521,3.9048615,445.23947,565.61633,144.0991,298.183,1.3855006,0.69972545,0.5146921,1.2329167,2.0408144,1.5261223,21.966124,18.26802,15.174697,13.950588,0.9811457,1.1417956,19.764048,0.74116635,4.0433483,2.8003013,11.9944935,0.92542815,2.8632495,4.533717,0.040092602,2.3069682,0.9967096,1.0292642,7.9369483,0.76636106,9.620023,1.6436334,21.012833,0.61843646,518.4453,0.45019647,1255.8052,0.19832857,-105.65331,-0.8720425,1532.6317,0.16826813,944.88135,0.3192263,-98.4452,-0.85633653,2551.2449,0.120900154,917.85156,0.42184758,-102.061,-0.79446566,-16.132875,-0.44666803,27.381319,0.29622272,0.010915435,3.2265317,-0.013804038,-0.95775604,1.1970671,0.9689498,28.621502,0.3694187,4.698257,2.4371622,12.029044,1.0844569,-0.32050925,-44.934086,-6.9249797,16.610262,-0.048154913,-0.0024393802,0.6855048,1.560052,2.3838897,0.23201399,0.223964,0.18291858,0.28087166,-19.164726,2,35,3,6,9,5,0,4,0.413,0.183,0.229,22,0,9,5,15,0.668,0.775,32,15,17,99,30,497,0.313,0.049,-0.298,3,2,4,2,381,21.33,23.93,2.6,1.12,0,0,9,11,0,0,3,0,0,1,496,4,2,602,378,0,323,0,354,347,358,7,20,0,1,14,9,6,3,0,2,1,2,0.096,2.85,15.93,15.76
